"","day","quarter","doq","gdp_gr","prediction_pmi_bench","prediction_news","se_pmi_bench","se_news","nowcast_number","mse_pmi_bench","mse_news","quarter_of_nc"
"3046","2006-05-01",2006-04-01,31,0.25875276349555,0.976659285709083,0.965789169590591,0.515389774636731,0.499900479543791,1,0.345031943645228,0.381207956390965,2006-04-01
"3047","2006-05-02",2006-04-01,32,0.25875276349555,0.976659285709084,0.965638641204095,0.515389774636731,0.49968764410378,1,0.336122837431863,0.366932874446402,2006-04-01
"3048","2006-05-03",2006-04-01,33,0.25875276349555,0.976659285709084,0.965693606255951,0.515389774636731,0.499765355162786,1,0.335234835039427,0.367490682784022,2006-04-01
"3049","2006-05-04",2006-04-01,34,0.25875276349555,0.976659285709084,0.965972020397658,0.515389774636731,0.500159077333169,1,0.31464254541368,0.353902245492957,2006-04-01
"3050","2006-05-05",2006-04-01,35,0.25875276349555,0.976659285709084,0.966281443931153,0.515389774636731,0.500596833638946,1,0.31464254541368,0.353528701067397,2006-04-01
"3051","2006-05-06",2006-04-01,36,0.25875276349555,0.976659285709084,0.966525744677078,0.515389774636731,0.500942592890588,1,0.31464254541368,0.35333121962754,2006-04-01
"3052","2006-05-07",2006-04-01,37,0.25875276349555,0.976659285709084,0.966698102011658,0.515389774636731,0.501186602326687,1,0.31464254541368,0.353019139818445,2006-04-01
"3053","2006-05-08",2006-04-01,38,0.25875276349555,0.976659285709084,0.966683595486775,0.515389774636731,0.501166062883789,1,0.314564694070525,0.354354634810329,2006-04-01
"3054","2006-05-09",2006-04-01,39,0.25875276349555,0.976659285709084,0.966621821486179,0.515389774636731,0.501078603260541,1,0.314564694070525,0.353882611170002,2006-04-01
"3055","2006-05-10",2006-04-01,40,0.25875276349555,0.976659285709084,0.966632612158006,0.515389774636731,0.501093880142381,1,0.314564694070525,0.353584799637681,2006-04-01
"3056","2006-05-11",2006-04-01,41,0.25875276349555,0.976659285709084,0.966682652325396,0.515389774636731,0.501164727498638,1,0.314564694070525,0.353173386039427,2006-04-01
"3057","2006-05-12",2006-04-01,42,0.25875276349555,0.976659285709084,0.966802152364669,0.515389774636731,0.501333937077932,1,0.314564694070525,0.352644946188213,2006-04-01
"3058","2006-05-13",2006-04-01,43,0.25875276349555,0.976659285709084,0.967095141285438,0.515389774636731,0.501748924173032,1,0.314564694070525,0.352152218734861,2006-04-01
"3059","2006-05-14",2006-04-01,44,0.25875276349555,0.976659285709084,0.967361387013892,0.515389774636731,0.50212618132456,1,0.314564694070525,0.351487822419666,2006-04-01
"3060","2006-05-15",2006-04-01,45,0.25875276349555,0.976659285709084,0.967591149225969,0.515389774636731,0.502451857084906,1,0.314564694070525,0.350773394395072,2006-04-01
"3061","2006-05-16",2006-04-01,46,0.25875276349555,0.976659285709084,0.967851081880105,0.515389774636731,0.502820425135803,1,0.314564694070525,0.350157347283455,2006-04-01
"3062","2006-05-17",2006-04-01,47,0.25875276349555,0.976659285709084,0.968109878073682,0.515389774636731,0.503187516002614,1,0.314564694070525,0.349569099424832,2006-04-01
"3063","2006-05-18",2006-04-01,48,0.25875276349555,0.976659285709084,0.968484343303258,0.515389774636731,0.503718915376345,1,0.314564694070525,0.348946388644307,2006-04-01
"3064","2006-05-19",2006-04-01,49,0.25875276349555,0.976659285709084,0.968931322201175,0.515389774636731,0.504353585245199,1,0.314564694070525,0.348385304509694,2006-04-01
"3065","2006-05-20",2006-04-01,50,0.25875276349555,0.976659285709084,0.969319603935016,0.515389774636731,0.504905234732125,1,0.314564694070525,0.347785515304899,2006-04-01
"3066","2006-05-21",2006-04-01,51,0.25875276349555,0.976659285709084,0.969610818866547,0.515389774636731,0.505319174885836,1,0.314564694070525,0.347257452036926,2006-04-01
"3067","2006-05-22",2006-04-01,52,0.25875276349555,0.976659285709084,0.969852654799407,0.515389774636731,0.505663055412357,1,0.314564694070525,0.346755822710578,2006-04-01
"3068","2006-05-23",2006-04-01,53,0.25875276349555,0.976659285709084,0.97008376184364,0.515389774636731,0.50599178921089,1,0.314599324364016,0.34650782282705,2006-04-01
"3069","2006-05-24",2006-04-01,54,0.25875276349555,0.976659285709084,0.970303025412756,0.515389774636731,0.506303775234445,1,0.314599510886155,0.345711787604755,2006-04-01
"3070","2006-05-25",2006-04-01,55,0.25875276349555,0.980938910256255,0.977281399398756,0.521552830573075,0.516283400612922,1,0.314887363485791,0.346195645306255,2006-04-01
"3071","2006-05-26",2006-04-01,56,0.25875276349555,0.980938910256255,0.977656248319304,0.521552830573075,0.516822220491737,1,0.315601683349221,0.345825973346043,2006-04-01
"3072","2006-05-27",2006-04-01,57,0.25875276349555,0.980938910256255,0.977979545541609,0.521552830573075,0.51728716401233,1,0.315941499167153,0.346748023303505,2006-04-01
"3073","2006-05-28",2006-04-01,58,0.25875276349555,0.980938910256255,0.978366945150395,0.521552830573075,0.517844570438772,1,0.313201727444821,0.343816464816828,2006-04-01
"3074","2006-05-29",2006-04-01,59,0.25875276349555,0.980938910256255,0.978581425842968,0.521552830573075,0.518153303136873,1,0.3069881746591,0.341219141949501,2006-04-01
"3075","2006-05-30",2006-04-01,60,0.25875276349555,0.980938910256255,0.978713276765221,0.521552830573074,0.518343140667529,1,0.307614065141431,0.34384773782296,2006-04-01
"3076","2006-05-31",2006-04-01,61,0.25875276349555,0.980938910256254,0.978877901813346,0.521552830573073,0.518580214837224,1,0.305381546545285,0.33960966065174,2006-04-01
