"day","quarter","doq","gdp_gr","prediction_bench_dfm","prediction_news_dfm","se_dfm_bench","se_dfm_news"
"2016-02-12",2016-01-01,43,0.579519406045014,-0.355518508498522,-0.280448269837786,0.874295901633925,0.739544403563265
"2016-02-13",2016-01-01,44,0.579519406045014,-0.357091930698061,-0.281462831400319,0.87724079611565,0.741290413196372
"2016-02-14",2016-01-01,45,0.579519406045014,-0.358791248339288,-0.282016088527664,0.880426884131096,0.742243408408588
"2016-02-15",2016-01-01,46,0.579519406045014,-0.361632609401182,-0.283355504862654,0.885767116178437,0.744553111873916
"2016-02-16",2016-01-01,47,0.579519406045014,-0.362871362193583,-0.284264247189179,0.888100360061333,0.746122199594608
"2016-02-17",2016-01-01,48,0.579519406045014,-0.371191558192362,-0.290740215940501,0.903851337521161,0.757351809658372
"2016-02-18",2016-01-01,49,0.579519406045014,-0.370474575985972,-0.290325626542459,0.90248856589509,0.756630380717102
"2016-02-19",2016-01-01,50,0.579519406045014,-0.32016888615276,-0.265469277476561,0.809439023117746,0.714005875279524
"2016-02-20",2016-01-01,51,0.579519406045014,-0.318853645491113,-0.264644315924807,0.807074139726332,0.712612389489941
"2016-02-21",2016-01-01,52,0.579519406045014,-0.318142757309871,-0.264215387997619,0.805797359518973,0.711888402678165
"2016-02-22",2016-01-01,53,0.579519406045014,-0.317910609921171,-0.264158387465436,0.805380633557067,0.711792219262662
"2016-02-23",2016-01-01,54,0.579519406045014,-0.321642226953515,-0.265256178381373,0.812092288788575,0.713645788042943
"2016-02-24",2016-01-01,55,0.579519406045014,-0.323250846025285,-0.266786247742662,0.81499412802307,0.716233259632986
"2016-02-25",2016-01-01,56,0.579519406045014,-0.32587090490609,-0.27121607953513,0.819731615164136,0.723750866425284
"2016-02-26",2016-01-01,57,0.579519406045014,-0.337562438927498,-0.287817006581529,0.841039110378187,0.752272452667881
"2016-02-27",2016-01-01,58,0.579519406045014,-0.340806439620661,-0.291032600404188,0.84699966220024,0.757860795932732
"2016-02-28",2016-01-01,59,0.579519406045014,-0.332845082656429,-0.282449318082515,0.832408960243446,0.74299008137404
"2016-02-29",2016-01-01,60,0.579519406045014,0.415255221184848,0.378953520246188,0.0269827224277749,0.0402266745462678
"2016-03-01",2016-01-01,61,0.579519406045014,-0.189372775738092,-0.151811884519774,0.591195187207185,0.534845456559158
"2016-03-02",2016-01-01,62,0.579519406045014,-0.19680346399013,-0.152631737475313,0.602677198539602,0.536045296958123
"2016-03-03",2016-01-01,63,0.579519406045014,-0.0283571028160173,-0.00852385281789414,0.369513850025075,0.345794874294109
"2016-03-04",2016-01-01,64,0.579519406045014,-0.0278114518177258,-0.00532899796992606,0.368850770912291,0.342047655678822
"2016-03-05",2016-01-01,65,0.579519406045014,-0.0297967463996659,-0.00516565439462438,0.371266173629988,0.341856619901304
"2016-03-06",2016-01-01,66,0.579519406045014,-0.0311558392924558,-0.00421595385951812,0.372924255267979,0.340746970402874
"2016-03-07",2016-01-01,67,0.579519406045014,-0.0345328563911841,-0.00330263042912152,0.377060181003013,0.339681526199858
"2016-03-08",2016-01-01,68,0.579519406045014,-0.0366472343739278,-0.00383890227672018,0.379661328765165,0.340306915887995
"2016-03-09",2016-01-01,69,0.579519406045014,-0.0371693498086518,-0.00322670672225769,0.380305021596342,0.339593031945366
"2016-03-10",2016-01-01,70,0.579519406045014,-0.038566069522198,-0.00422508007216296,0.382029655107147,0.340757625072207
"2016-03-11",2016-01-01,71,0.579519406045014,-0.0376680728792767,-0.00274028116651973,0.380920384140922,0.339026343351673
"2016-03-12",2016-01-01,72,0.579519406045014,-0.0367769463203762,-0.00186917595685929,0.379821193938885,0.338012683282149
"2016-03-13",2016-01-01,73,0.579519406045014,-0.0349229667588989,0.000710660801564317,0.377539429496903,0.335019563570297
"2016-03-14",2016-01-01,74,0.579519406045014,-0.0336930945900608,0.00309563704381841,0.376029570935122,0.332264361469544
"2016-03-15",2016-01-01,75,0.579519406045014,-0.0521048523960755,-0.0144222242717716,0.398949203851256,0.352766660223361
"2016-03-16",2016-01-01,76,0.579519406045014,-0.0328989716264987,0.0015197466815236,0.375056269309808,0.334083606224311
"2016-03-17",2016-01-01,77,0.579519406045014,-0.0325198532159439,0.00220119236319041,0.374592054876702,0.333296319848772
"2016-03-18",2016-01-01,78,0.579519406045014,-0.0320753929505655,0.00234777868481356,0.374048198158443,0.333127087429622
"2016-03-19",2016-01-01,79,0.579519406045014,-0.0447597334354712,-0.0155005793781386,0.389724443990495,0.354048783052969
"2016-03-20",2016-01-01,80,0.579519406045014,-0.0443696219390636,-0.0152627541128203,0.389237519238917,0.35376581804202
"2016-03-21",2016-01-01,81,0.579519406045014,-0.0440603284386614,-0.0148934116189017,0.388851685258731,0.353326597803155
"2016-03-22",2016-01-01,82,0.579519406045014,-0.0448344152382885,-0.0154015783988284,0.389817694151062,0.353930977731631
"2016-03-23",2016-01-01,83,0.579519406045014,-0.0473252233341669,-0.0163756652697079,0.392934189381523,0.355090936017177
"2016-03-24",2016-01-01,84,0.579519406045014,-0.0482405043801014,-0.0164697176384734,0.394082505136949,0.355203035549011
"2016-03-25",2016-01-01,85,0.579519406045014,-0.0415753853744096,-0.0104847125050428,0.385758739928337,0.348104859906029
"2016-03-26",2016-01-01,86,0.579519406045014,-0.0411457781137049,-0.0104738558366656,0.385225270826776,0.348092049065784
"2016-03-27",2016-01-01,87,0.579519406045014,-0.0438660360902838,-0.01253139349823,0.388609409466221,0.350524149239795
"2016-03-28",2016-01-01,88,0.579519406045014,-0.0385828384896723,-0.00389554951455581,0.382050384698817,0.340373010370575
"2016-03-29",2016-01-01,89,0.579519406045014,0.454496954591745,0.426420126192183,0.015630613367385,0.0234393894914554
"2016-03-30",2016-01-01,90,0.579519406045014,0.478029339623082,0.457597086621006,0.0103002335823282,0.0148650519737297
"2016-04-01",2016-04-01,1,0.321124068438124,0.159027628392644,0.144934701802783,0.026275255875418,0.0310426929153626
"2016-04-02",2016-04-01,2,0.321124068438124,0.158797866385199,0.146170437832596,0.026349795872927,0.0306087728620557
"2016-04-03",2016-04-01,3,0.321124068438124,0.161009712471476,0.140656987099741,0.0256366069866144,0.0325683674467947
"2016-04-04",2016-04-01,4,0.321124068438124,0.258628961615288,0.25977396303447,0.00390563837679772,0.00376383543303943
"2016-04-05",2016-04-01,5,0.321124068438124,0.264533863953434,0.26814592486556,0.00320245124361904,0.00280668369639515
"2016-04-06",2016-04-01,6,0.321124068438124,0.275851003852483,0.282000532003172,0.00204965037697558,0.00153065110317704
"2016-04-07",2016-04-01,7,0.321124068438124,0.280879394699918,0.288720150463733,0.00161963376429469,0.00105001390009108
"2016-04-08",2016-04-01,8,0.321124068438124,0.288989206204187,0.298907301541187,0.00103264937079409,0.000493584731352842
"2016-04-09",2016-04-01,9,0.321124068438124,0.293338323386411,0.305102815235374,0.000772047628078821,0.000256680554186639
"2016-04-10",2016-04-01,10,0.321124068438124,0.298443139587692,0.31197293053451,0.000514424533518356,8.37433249309698e-05
"2016-04-11",2016-04-01,11,0.321124068438124,0.301534320552883,0.317256007979373,0.00038375822220731,1.49618917125495e-05
"2016-04-12",2016-04-01,12,0.321124068438124,0.305865265086371,0.323864350745334,0.000232831079727474,7.50914712320552e-06
"2016-04-13",2016-04-01,13,0.321124068438124,0.319130054127463,0.339472097880999,3.97609307112169e-06,0.000336650184436616
"2016-04-14",2016-04-01,14,0.321124068438124,0.321084389144493,0.344940709340771,1.57444634308779e-09,0.000567232383885628
"2016-04-15",2016-04-01,15,0.321124068438124,0.230595516668653,0.250544045879363,0.00819541868547775,0.0049815395843952
"2016-04-16",2016-04-01,16,0.321124068438124,0.233444273395362,0.25448718430857,0.00768774645874084,0.00444047432649567
"2016-04-17",2016-04-01,17,0.321124068438124,0.235498974473715,0.25786726084798,0.00733165671641385,0.00400142370649646
"2016-04-18",2016-04-01,18,0.321124068438124,0.236891213470939,0.259702590780349,0.00709517385592288,0.00377259791766452
"2016-04-19",2016-04-01,19,0.321124068438124,0.219129993499653,0.237326514289399,0.0104027913225544,0.00702203008130842
"2016-04-20",2016-04-01,20,0.321124068438124,0.219805602724448,0.23874191445946,0.0102654314945733,0.00678681929416433
"2016-04-21",2016-04-01,21,0.321124068438124,0.21986736705715,0.239643923784726,0.0102529195745557,0.00663901397273872
"2016-04-22",2016-04-01,22,0.321124068438124,0.21737302384698,0.237729736755722,0.0107642792537535,0.00695461455675452
"2016-04-23",2016-04-01,23,0.321124068438124,0.217982255996412,0.240796567705328,0.0106382334737613,0.00645250737397731
"2016-04-24",2016-04-01,24,0.321124068438124,0.220953495077097,0.244806752226379,0.0100341437674769,0.00582433275376345
"2016-04-25",2016-04-01,25,0.321124068438124,0.221224928632892,0.245581120041764,0.00997983813382523,0.00570673705241509
"2016-04-26",2016-04-01,26,0.321124068438124,0.220433634975121,0.248064946586726,0.0101385633909675,0.00533763528569737
"2016-04-27",2016-04-01,27,0.321124068438124,0.216582562849852,0.243277089699047,0.0109289263906626,0.00606015209880238
"2016-04-28",2016-04-01,28,0.321124068438124,0.155807927053059,0.187914871308916,0.0273294266024467,0.0177446901998081
"2016-04-29",2016-04-01,29,0.321124068438124,0.438843354373497,0.396748220667764,0.0138578302811342,0.00571901240045174
"2016-05-01",2016-04-01,31,0.321124068438124,0.0731697380461584,0.0549750671069886,0.061481349960128,0.0708352909095607
"2016-05-02",2016-04-01,32,0.321124068438124,0.153304231068903,0.155345165202215,0.0281634978146318,0.027482644758101
"2016-05-03",2016-04-01,33,0.321124068438124,0.152878268805493,0.146085688678281,0.0283066490940233,0.0306384343889511
"2016-05-04",2016-04-01,34,0.321124068438124,0.107148109782557,0.103689934915955,0.0457857108825687,0.0472776024205366
"2016-05-05",2016-04-01,35,0.321124068438124,0.107653963496794,0.106612213900917,0.0455694857036623,0.0460153357369917
"2016-05-06",2016-04-01,36,0.321124068438124,0.108799498437977,0.11079019457594,0.0450817230257475,0.0442403384938733
"2016-05-07",2016-04-01,37,0.321124068438124,0.111256546282006,0.115458987503474,0.0440443768559489,0.042298125515856
"2016-05-08",2016-04-01,38,0.321124068438124,0.114771173348859,0.121860910995355,0.0425815173117212,0.0397058059140617
