"day","cci","quarter","cci_available"
2014-07-30,90.9,2014-07-01,1
2014-07-31,90.9,2014-07-01,1
2014-08-01,90.9,2014-07-01,1
2014-08-02,90.9,2014-07-01,1
2014-08-03,90.9,2014-07-01,1
2014-08-04,90.9,2014-07-01,1
2014-08-05,90.9,2014-07-01,1
2014-08-06,90.9,2014-07-01,1
2014-08-07,90.9,2014-07-01,1
2014-08-08,90.9,2014-07-01,1
2014-08-09,90.9,2014-07-01,1
2014-08-10,90.9,2014-07-01,1
2014-08-11,90.9,2014-07-01,1
2014-08-12,90.9,2014-07-01,1
2014-08-13,90.9,2014-07-01,1
2014-08-14,90.9,2014-07-01,1
2014-08-15,90.9,2014-07-01,1
2014-08-16,90.9,2014-07-01,1
2014-08-17,90.9,2014-07-01,1
2014-08-18,90.9,2014-07-01,1
2014-08-19,90.9,2014-07-01,1
2014-08-20,90.9,2014-07-01,1
2014-08-21,90.9,2014-07-01,1
2014-08-22,90.9,2014-07-01,1
2014-08-23,90.9,2014-07-01,1
2014-08-24,90.9,2014-07-01,1
2014-08-25,90.9,2014-07-01,1
2014-08-26,91.65,2014-07-01,2
2014-08-27,91.65,2014-07-01,2
2014-08-28,91.65,2014-07-01,2
2014-08-29,91.65,2014-07-01,2
2014-08-30,91.65,2014-07-01,2
2014-08-31,91.65,2014-07-01,2
2014-09-01,91.65,2014-07-01,2
2014-09-02,91.65,2014-07-01,2
2014-09-03,91.65,2014-07-01,2
2014-09-04,91.65,2014-07-01,2
2014-09-05,91.65,2014-07-01,2
2014-09-06,91.65,2014-07-01,2
2014-09-07,91.65,2014-07-01,2
2014-09-08,91.65,2014-07-01,2
2014-09-09,91.65,2014-07-01,2
2014-09-10,91.65,2014-07-01,2
2014-09-11,91.65,2014-07-01,2
2014-09-12,91.65,2014-07-01,2
2014-09-13,91.65,2014-07-01,2
2014-09-14,91.65,2014-07-01,2
2014-09-15,91.65,2014-07-01,2
2014-09-16,91.65,2014-07-01,2
2014-09-17,91.65,2014-07-01,2
2014-09-18,91.65,2014-07-01,2
2014-09-19,91.65,2014-07-01,2
2014-09-20,91.65,2014-07-01,2
2014-09-21,91.65,2014-07-01,2
2014-09-22,91.65,2014-07-01,2
2014-09-23,91.65,2014-07-01,2
2014-09-24,91.65,2014-07-01,2
2014-09-25,91.65,2014-07-01,2
2014-09-26,91.65,2014-07-01,2
2014-09-27,91.65,2014-07-01,2
2014-09-28,91.65,2014-07-01,2
2014-09-29,91.65,2014-07-01,2
2014-09-30,89.7666666666667,2014-07-01,3
2014-10-01,86,2014-10-01,0
2014-10-02,86,2014-10-01,0
2014-10-03,86,2014-10-01,0
2014-10-04,86,2014-10-01,0
2014-10-05,86,2014-10-01,0
2014-10-06,86,2014-10-01,0
2014-10-07,86,2014-10-01,0
2014-10-08,86,2014-10-01,0
2014-10-09,86,2014-10-01,0
2014-10-10,86,2014-10-01,0
2014-10-11,86,2014-10-01,0
2014-10-12,86,2014-10-01,0
2014-10-13,86,2014-10-01,0
2014-10-14,86,2014-10-01,0
2014-10-15,86,2014-10-01,0
2014-10-16,86,2014-10-01,0
2014-10-17,86,2014-10-01,0
2014-10-18,86,2014-10-01,0
2014-10-19,86,2014-10-01,0
2014-10-20,86,2014-10-01,0
2014-10-21,86,2014-10-01,0
2014-10-22,86,2014-10-01,0
2014-10-23,86,2014-10-01,0
2014-10-24,86,2014-10-01,0
2014-10-25,86,2014-10-01,0
2014-10-26,86,2014-10-01,0
2014-10-27,86,2014-10-01,0
2014-10-28,94.5,2014-10-01,1
2014-10-29,94.5,2014-10-01,1
2014-10-30,94.5,2014-10-01,1
2014-10-31,94.5,2014-10-01,1
2014-11-01,94.5,2014-10-01,1
2014-11-02,94.5,2014-10-01,1
2014-11-03,94.5,2014-10-01,1
2014-11-04,94.5,2014-10-01,1
2014-11-05,94.5,2014-10-01,1
2014-11-06,94.5,2014-10-01,1
2014-11-07,94.5,2014-10-01,1
2014-11-08,94.5,2014-10-01,1
2014-11-09,94.5,2014-10-01,1
2014-11-10,94.5,2014-10-01,1
2014-11-11,94.5,2014-10-01,1
2014-11-12,94.5,2014-10-01,1
2014-11-13,94.5,2014-10-01,1
2014-11-14,94.5,2014-10-01,1
2014-11-15,94.5,2014-10-01,1
2014-11-16,94.5,2014-10-01,1
2014-11-17,94.5,2014-10-01,1
2014-11-18,94.5,2014-10-01,1
2014-11-19,94.5,2014-10-01,1
2014-11-20,94.5,2014-10-01,1
2014-11-21,94.5,2014-10-01,1
2014-11-22,94.5,2014-10-01,1
2014-11-23,94.5,2014-10-01,1
2014-11-24,94.5,2014-10-01,1
2014-11-25,91.6,2014-10-01,2
2014-11-26,91.6,2014-10-01,2
2014-11-27,91.6,2014-10-01,2
2014-11-28,91.6,2014-10-01,2
2014-11-29,91.6,2014-10-01,2
2014-11-30,91.6,2014-10-01,2
2014-12-01,91.6,2014-10-01,2
2014-12-02,91.6,2014-10-01,2
2014-12-03,91.6,2014-10-01,2
2014-12-04,91.6,2014-10-01,2
2014-12-05,91.6,2014-10-01,2
2014-12-06,91.6,2014-10-01,2
2014-12-07,91.6,2014-10-01,2
2014-12-08,91.6,2014-10-01,2
2014-12-09,91.6,2014-10-01,2
2014-12-10,91.6,2014-10-01,2
2014-12-11,91.6,2014-10-01,2
2014-12-12,91.6,2014-10-01,2
2014-12-13,91.6,2014-10-01,2
2014-12-14,91.6,2014-10-01,2
2014-12-15,91.6,2014-10-01,2
2014-12-16,91.6,2014-10-01,2
2014-12-17,91.6,2014-10-01,2
2014-12-18,91.6,2014-10-01,2
2014-12-19,91.6,2014-10-01,2
2014-12-20,91.6,2014-10-01,2
2014-12-21,91.6,2014-10-01,2
2014-12-22,91.6,2014-10-01,2
2014-12-23,91.6,2014-10-01,2
2014-12-24,91.6,2014-10-01,2
2014-12-25,91.6,2014-10-01,2
2014-12-26,91.6,2014-10-01,2
2014-12-27,91.6,2014-10-01,2
2014-12-28,91.6,2014-10-01,2
2014-12-29,91.6,2014-10-01,2
2014-12-30,91.9333333333333,2014-10-01,3
2014-12-31,91.9333333333333,2014-10-01,3
2015-01-01,92.6,2015-01-01,0
2015-01-02,92.6,2015-01-01,0
2015-01-03,92.6,2015-01-01,0
2015-01-04,92.6,2015-01-01,0
2015-01-05,92.6,2015-01-01,0
2015-01-06,92.6,2015-01-01,0
2015-01-07,92.6,2015-01-01,0
2015-01-08,92.6,2015-01-01,0
2015-01-09,92.6,2015-01-01,0
2015-01-10,92.6,2015-01-01,0
2015-01-11,92.6,2015-01-01,0
2015-01-12,92.6,2015-01-01,0
2015-01-13,92.6,2015-01-01,0
2015-01-14,92.6,2015-01-01,0
2015-01-15,92.6,2015-01-01,0
2015-01-16,92.6,2015-01-01,0
2015-01-17,92.6,2015-01-01,0
2015-01-18,92.6,2015-01-01,0
2015-01-19,92.6,2015-01-01,0
2015-01-20,92.6,2015-01-01,0
2015-01-21,92.6,2015-01-01,0
2015-01-22,92.6,2015-01-01,0
2015-01-23,92.6,2015-01-01,0
2015-01-24,92.6,2015-01-01,0
2015-01-25,92.6,2015-01-01,0
2015-01-26,92.6,2015-01-01,0
2015-01-27,102.9,2015-01-01,1
2015-01-28,102.9,2015-01-01,1
2015-01-29,102.9,2015-01-01,1
2015-01-30,102.9,2015-01-01,1
2015-01-31,102.9,2015-01-01,1
2015-02-01,102.9,2015-01-01,1
2015-02-02,102.9,2015-01-01,1
2015-02-03,102.9,2015-01-01,1
2015-02-04,102.9,2015-01-01,1
2015-02-05,102.9,2015-01-01,1
2015-02-06,102.9,2015-01-01,1
2015-02-07,102.9,2015-01-01,1
2015-02-08,102.9,2015-01-01,1
2015-02-09,102.9,2015-01-01,1
2015-02-10,102.9,2015-01-01,1
2015-02-11,102.9,2015-01-01,1
2015-02-12,102.9,2015-01-01,1
2015-02-13,102.9,2015-01-01,1
2015-02-14,102.9,2015-01-01,1
2015-02-15,102.9,2015-01-01,1
2015-02-16,102.9,2015-01-01,1
2015-02-17,102.9,2015-01-01,1
2015-02-18,102.9,2015-01-01,1
2015-02-19,102.9,2015-01-01,1
2015-02-20,102.9,2015-01-01,1
2015-02-21,102.9,2015-01-01,1
2015-02-22,102.9,2015-01-01,1
2015-02-23,102.9,2015-01-01,1
2015-02-24,99.65,2015-01-01,2
2015-02-25,99.65,2015-01-01,2
2015-02-26,99.65,2015-01-01,2
2015-02-27,99.65,2015-01-01,2
2015-02-28,99.65,2015-01-01,2
2015-03-01,99.65,2015-01-01,2
2015-03-02,99.65,2015-01-01,2
2015-03-03,99.65,2015-01-01,2
2015-03-04,99.65,2015-01-01,2
2015-03-05,99.65,2015-01-01,2
2015-03-06,99.65,2015-01-01,2
2015-03-07,99.65,2015-01-01,2
2015-03-08,99.65,2015-01-01,2
2015-03-09,99.65,2015-01-01,2
2015-03-10,99.65,2015-01-01,2
2015-03-11,99.65,2015-01-01,2
2015-03-12,99.65,2015-01-01,2
2015-03-13,99.65,2015-01-01,2
2015-03-14,99.65,2015-01-01,2
2015-03-15,99.65,2015-01-01,2
2015-03-16,99.65,2015-01-01,2
2015-03-17,99.65,2015-01-01,2
2015-03-18,99.65,2015-01-01,2
2015-03-19,99.65,2015-01-01,2
2015-03-20,99.65,2015-01-01,2
2015-03-21,99.65,2015-01-01,2
2015-03-22,99.65,2015-01-01,2
2015-03-23,99.65,2015-01-01,2
2015-03-24,99.65,2015-01-01,2
2015-03-25,99.65,2015-01-01,2
2015-03-26,99.65,2015-01-01,2
2015-03-27,99.65,2015-01-01,2
2015-03-28,99.65,2015-01-01,2
2015-03-29,99.65,2015-01-01,2
2015-03-30,99.65,2015-01-01,2
2015-03-31,100.2,2015-01-01,3
2015-04-01,101.3,2015-04-01,0
2015-04-02,101.3,2015-04-01,0
2015-04-03,101.3,2015-04-01,0
2015-04-04,101.3,2015-04-01,0
2015-04-05,101.3,2015-04-01,0
2015-04-06,101.3,2015-04-01,0
2015-04-07,101.3,2015-04-01,0
2015-04-08,101.3,2015-04-01,0
2015-04-09,101.3,2015-04-01,0
2015-04-10,101.3,2015-04-01,0
2015-04-11,101.3,2015-04-01,0
2015-04-12,101.3,2015-04-01,0
2015-04-13,101.3,2015-04-01,0
2015-04-14,101.3,2015-04-01,0
2015-04-15,101.3,2015-04-01,0
2015-04-16,101.3,2015-04-01,0
2015-04-17,101.3,2015-04-01,0
2015-04-18,101.3,2015-04-01,0
2015-04-19,101.3,2015-04-01,0
2015-04-20,101.3,2015-04-01,0
2015-04-21,101.3,2015-04-01,0
2015-04-22,101.3,2015-04-01,0
2015-04-23,101.3,2015-04-01,0
2015-04-24,101.3,2015-04-01,0
2015-04-25,101.3,2015-04-01,0
2015-04-26,101.3,2015-04-01,0
2015-04-27,101.3,2015-04-01,0
2015-04-28,95.2,2015-04-01,1
2015-04-29,95.2,2015-04-01,1
2015-04-30,95.2,2015-04-01,1
2015-05-01,95.2,2015-04-01,1
2015-05-02,95.2,2015-04-01,1
2015-05-03,95.2,2015-04-01,1
2015-05-04,95.2,2015-04-01,1
2015-05-05,95.2,2015-04-01,1
2015-05-06,95.2,2015-04-01,1
2015-05-07,95.2,2015-04-01,1
2015-05-08,95.2,2015-04-01,1
2015-05-09,95.2,2015-04-01,1
2015-05-10,95.2,2015-04-01,1
2015-05-11,95.2,2015-04-01,1
2015-05-12,95.2,2015-04-01,1
2015-05-13,95.2,2015-04-01,1
2015-05-14,95.2,2015-04-01,1
2015-05-15,95.2,2015-04-01,1
2015-05-16,95.2,2015-04-01,1
2015-05-17,95.2,2015-04-01,1
2015-05-18,95.2,2015-04-01,1
2015-05-19,95.2,2015-04-01,1
2015-05-20,95.2,2015-04-01,1
2015-05-21,95.2,2015-04-01,1
2015-05-22,95.2,2015-04-01,1
2015-05-23,95.2,2015-04-01,1
2015-05-24,95.2,2015-04-01,1
2015-05-25,95.2,2015-04-01,1
2015-05-26,95.3,2015-04-01,2
2015-05-27,95.3,2015-04-01,2
2015-05-28,95.3,2015-04-01,2
2015-05-29,95.3,2015-04-01,2
2015-05-30,95.3,2015-04-01,2
2015-05-31,95.3,2015-04-01,2
2015-06-01,95.3,2015-04-01,2
2015-06-02,95.3,2015-04-01,2
2015-06-03,95.3,2015-04-01,2
2015-06-04,95.3,2015-04-01,2
2015-06-05,95.3,2015-04-01,2
2015-06-06,95.3,2015-04-01,2
2015-06-07,95.3,2015-04-01,2
2015-06-08,95.3,2015-04-01,2
2015-06-09,95.3,2015-04-01,2
2015-06-10,95.3,2015-04-01,2
2015-06-11,95.3,2015-04-01,2
2015-06-12,95.3,2015-04-01,2
2015-06-13,95.3,2015-04-01,2
2015-06-14,95.3,2015-04-01,2
2015-06-15,95.3,2015-04-01,2
2015-06-16,95.3,2015-04-01,2
2015-06-17,95.3,2015-04-01,2
2015-06-18,95.3,2015-04-01,2
2015-06-19,95.3,2015-04-01,2
2015-06-20,95.3,2015-04-01,2
2015-06-21,95.3,2015-04-01,2
2015-06-22,95.3,2015-04-01,2
2015-06-23,95.3,2015-04-01,2
2015-06-24,95.3,2015-04-01,2
2015-06-25,95.3,2015-04-01,2
2015-06-26,95.3,2015-04-01,2
2015-06-27,95.3,2015-04-01,2
2015-06-28,95.3,2015-04-01,2
2015-06-29,95.3,2015-04-01,2
2015-06-30,97.3333333333333,2015-04-01,3
2015-07-01,101.4,2015-07-01,0
2015-07-02,101.4,2015-07-01,0
2015-07-03,101.4,2015-07-01,0
2015-07-04,101.4,2015-07-01,0
2015-07-05,101.4,2015-07-01,0
2015-07-06,101.4,2015-07-01,0
2015-07-07,101.4,2015-07-01,0
2015-07-08,101.4,2015-07-01,0
2015-07-09,101.4,2015-07-01,0
2015-07-10,101.4,2015-07-01,0
2015-07-11,101.4,2015-07-01,0
2015-07-12,101.4,2015-07-01,0
2015-07-13,101.4,2015-07-01,0
2015-07-14,101.4,2015-07-01,0
2015-07-15,101.4,2015-07-01,0
2015-07-16,101.4,2015-07-01,0
2015-07-17,101.4,2015-07-01,0
2015-07-18,101.4,2015-07-01,0
2015-07-19,101.4,2015-07-01,0
2015-07-20,101.4,2015-07-01,0
2015-07-21,101.4,2015-07-01,0
2015-07-22,101.4,2015-07-01,0
2015-07-23,101.4,2015-07-01,0
2015-07-24,101.4,2015-07-01,0
2015-07-25,101.4,2015-07-01,0
2015-07-26,101.4,2015-07-01,0
2015-07-27,101.4,2015-07-01,0
2015-07-28,90.9,2015-07-01,1
2015-07-29,90.9,2015-07-01,1
2015-07-30,90.9,2015-07-01,1
2015-07-31,90.9,2015-07-01,1
2015-08-01,90.9,2015-07-01,1
2015-08-02,90.9,2015-07-01,1
2015-08-03,90.9,2015-07-01,1
2015-08-04,90.9,2015-07-01,1
2015-08-05,90.9,2015-07-01,1
2015-08-06,90.9,2015-07-01,1
2015-08-07,90.9,2015-07-01,1
2015-08-08,90.9,2015-07-01,1
2015-08-09,90.9,2015-07-01,1
2015-08-10,90.9,2015-07-01,1
2015-08-11,90.9,2015-07-01,1
2015-08-12,90.9,2015-07-01,1
2015-08-13,90.9,2015-07-01,1
2015-08-14,90.9,2015-07-01,1
2015-08-15,90.9,2015-07-01,1
2015-08-16,90.9,2015-07-01,1
2015-08-17,90.9,2015-07-01,1
2015-08-18,90.9,2015-07-01,1
2015-08-19,90.9,2015-07-01,1
2015-08-20,90.9,2015-07-01,1
2015-08-21,90.9,2015-07-01,1
2015-08-22,90.9,2015-07-01,1
2015-08-23,90.9,2015-07-01,1
2015-08-24,90.9,2015-07-01,1
2015-08-25,96.2,2015-07-01,2
2015-08-26,96.2,2015-07-01,2
2015-08-27,96.2,2015-07-01,2
2015-08-28,96.2,2015-07-01,2
2015-08-29,96.2,2015-07-01,2
2015-08-30,96.2,2015-07-01,2
2015-08-31,96.2,2015-07-01,2
2015-09-01,96.2,2015-07-01,2
2015-09-02,96.2,2015-07-01,2
2015-09-03,96.2,2015-07-01,2
2015-09-04,96.2,2015-07-01,2
2015-09-05,96.2,2015-07-01,2
2015-09-06,96.2,2015-07-01,2
2015-09-07,96.2,2015-07-01,2
2015-09-08,96.2,2015-07-01,2
2015-09-09,96.2,2015-07-01,2
2015-09-10,96.2,2015-07-01,2
2015-09-11,96.2,2015-07-01,2
2015-09-12,96.2,2015-07-01,2
2015-09-13,96.2,2015-07-01,2
2015-09-14,96.2,2015-07-01,2
2015-09-15,96.2,2015-07-01,2
2015-09-16,96.2,2015-07-01,2
2015-09-17,96.2,2015-07-01,2
2015-09-18,96.2,2015-07-01,2
2015-09-19,96.2,2015-07-01,2
2015-09-20,96.2,2015-07-01,2
2015-09-21,96.2,2015-07-01,2
2015-09-22,96.2,2015-07-01,2
2015-09-23,96.2,2015-07-01,2
2015-09-24,96.2,2015-07-01,2
2015-09-25,96.2,2015-07-01,2
2015-09-26,96.2,2015-07-01,2
2015-09-27,96.2,2015-07-01,2
2015-09-28,96.2,2015-07-01,2
2015-09-29,98.4666666666667,2015-07-01,3
2015-09-30,98.4666666666667,2015-07-01,3
2015-10-01,103,2015-10-01,0
2015-10-02,103,2015-10-01,0
2015-10-03,103,2015-10-01,0
2015-10-04,103,2015-10-01,0
2015-10-05,103,2015-10-01,0
2015-10-06,103,2015-10-01,0
2015-10-07,103,2015-10-01,0
2015-10-08,103,2015-10-01,0
2015-10-09,103,2015-10-01,0
2015-10-10,103,2015-10-01,0
2015-10-11,103,2015-10-01,0
2015-10-12,103,2015-10-01,0
2015-10-13,103,2015-10-01,0
2015-10-14,103,2015-10-01,0
2015-10-15,103,2015-10-01,0
2015-10-16,103,2015-10-01,0
2015-10-17,103,2015-10-01,0
2015-10-18,103,2015-10-01,0
2015-10-19,103,2015-10-01,0
2015-10-20,103,2015-10-01,0
2015-10-21,103,2015-10-01,0
2015-10-22,103,2015-10-01,0
2015-10-23,103,2015-10-01,0
2015-10-24,103,2015-10-01,0
2015-10-25,103,2015-10-01,0
2015-10-26,103,2015-10-01,0
2015-10-27,97.6,2015-10-01,1
2015-10-28,97.6,2015-10-01,1
2015-10-29,97.6,2015-10-01,1
2015-10-30,97.6,2015-10-01,1
2015-10-31,97.6,2015-10-01,1
2015-11-01,97.6,2015-10-01,1
2015-11-02,97.6,2015-10-01,1
2015-11-03,97.6,2015-10-01,1
2015-11-04,97.6,2015-10-01,1
2015-11-05,97.6,2015-10-01,1
2015-11-06,97.6,2015-10-01,1
2015-11-07,97.6,2015-10-01,1
2015-11-08,97.6,2015-10-01,1
2015-11-09,97.6,2015-10-01,1
2015-11-10,97.6,2015-10-01,1
2015-11-11,97.6,2015-10-01,1
2015-11-12,97.6,2015-10-01,1
2015-11-13,97.6,2015-10-01,1
2015-11-14,97.6,2015-10-01,1
2015-11-15,97.6,2015-10-01,1
2015-11-16,97.6,2015-10-01,1
2015-11-17,97.6,2015-10-01,1
2015-11-18,97.6,2015-10-01,1
2015-11-19,97.6,2015-10-01,1
2015-11-20,97.6,2015-10-01,1
2015-11-21,97.6,2015-10-01,1
2015-11-22,97.6,2015-10-01,1
2015-11-23,97.6,2015-10-01,1
2015-11-24,94,2015-10-01,2
2015-11-25,94,2015-10-01,2
2015-11-26,94,2015-10-01,2
2015-11-27,94,2015-10-01,2
2015-11-28,94,2015-10-01,2
2015-11-29,94,2015-10-01,2
2015-11-30,94,2015-10-01,2
2015-12-01,94,2015-10-01,2
2015-12-02,94,2015-10-01,2
2015-12-03,94,2015-10-01,2
2015-12-04,94,2015-10-01,2
2015-12-05,94,2015-10-01,2
2015-12-06,94,2015-10-01,2
2015-12-07,94,2015-10-01,2
2015-12-08,94,2015-10-01,2
2015-12-09,94,2015-10-01,2
2015-12-10,94,2015-10-01,2
2015-12-11,94,2015-10-01,2
2015-12-12,94,2015-10-01,2
2015-12-13,94,2015-10-01,2
2015-12-14,94,2015-10-01,2
2015-12-15,94,2015-10-01,2
2015-12-16,94,2015-10-01,2
2015-12-17,94,2015-10-01,2
2015-12-18,94,2015-10-01,2
2015-12-19,94,2015-10-01,2
2015-12-20,94,2015-10-01,2
2015-12-21,94,2015-10-01,2
2015-12-22,94,2015-10-01,2
2015-12-23,94,2015-10-01,2
2015-12-24,94,2015-10-01,2
2015-12-25,94,2015-10-01,2
2015-12-26,94,2015-10-01,2
2015-12-27,94,2015-10-01,2
2015-12-28,94,2015-10-01,2
2015-12-29,94.8333333333333,2015-10-01,3
2015-12-30,94.8333333333333,2015-10-01,3
2015-12-31,94.8333333333333,2015-10-01,3
2016-01-01,96.5,2016-01-01,0
2016-01-02,96.5,2016-01-01,0
2016-01-03,96.5,2016-01-01,0
2016-01-04,96.5,2016-01-01,0
2016-01-05,96.5,2016-01-01,0
2016-01-06,96.5,2016-01-01,0
2016-01-07,96.5,2016-01-01,0
2016-01-08,96.5,2016-01-01,0
2016-01-09,96.5,2016-01-01,0
2016-01-10,96.5,2016-01-01,0
2016-01-11,96.5,2016-01-01,0
2016-01-12,96.5,2016-01-01,0
2016-01-13,96.5,2016-01-01,0
2016-01-14,96.5,2016-01-01,0
2016-01-15,96.5,2016-01-01,0
2016-01-16,96.5,2016-01-01,0
2016-01-17,96.5,2016-01-01,0
2016-01-18,96.5,2016-01-01,0
2016-01-19,96.5,2016-01-01,0
2016-01-20,96.5,2016-01-01,0
2016-01-21,96.5,2016-01-01,0
2016-01-22,96.5,2016-01-01,0
2016-01-23,96.5,2016-01-01,0
2016-01-24,96.5,2016-01-01,0
2016-01-25,96.5,2016-01-01,0
2016-01-26,98.1,2016-01-01,1
2016-01-27,98.1,2016-01-01,1
2016-01-28,98.1,2016-01-01,1
2016-01-29,98.1,2016-01-01,1
2016-01-30,98.1,2016-01-01,1
2016-01-31,98.1,2016-01-01,1
2016-02-01,98.1,2016-01-01,1
2016-02-02,98.1,2016-01-01,1
2016-02-03,98.1,2016-01-01,1
2016-02-04,98.1,2016-01-01,1
2016-02-05,98.1,2016-01-01,1
2016-02-06,98.1,2016-01-01,1
2016-02-07,98.1,2016-01-01,1
2016-02-08,98.1,2016-01-01,1
2016-02-09,98.1,2016-01-01,1
2016-02-10,98.1,2016-01-01,1
2016-02-11,98.1,2016-01-01,1
2016-02-12,98.1,2016-01-01,1
2016-02-13,98.1,2016-01-01,1
2016-02-14,98.1,2016-01-01,1
2016-02-15,98.1,2016-01-01,1
2016-02-16,98.1,2016-01-01,1
2016-02-17,98.1,2016-01-01,1
2016-02-18,98.1,2016-01-01,1
2016-02-19,98.1,2016-01-01,1
2016-02-20,98.1,2016-01-01,1
2016-02-21,98.1,2016-01-01,1
2016-02-22,98.1,2016-01-01,1
2016-02-23,95.15,2016-01-01,2
2016-02-24,95.15,2016-01-01,2
2016-02-25,95.15,2016-01-01,2
2016-02-26,95.15,2016-01-01,2
2016-02-27,95.15,2016-01-01,2
2016-02-28,95.15,2016-01-01,2
2016-02-29,95.15,2016-01-01,2
2016-03-01,95.15,2016-01-01,2
2016-03-02,95.15,2016-01-01,2
2016-03-03,95.15,2016-01-01,2
2016-03-04,95.15,2016-01-01,2
2016-03-05,95.15,2016-01-01,2
2016-03-06,95.15,2016-01-01,2
2016-03-07,95.15,2016-01-01,2
2016-03-08,95.15,2016-01-01,2
2016-03-09,95.15,2016-01-01,2
2016-03-10,95.15,2016-01-01,2
2016-03-11,95.15,2016-01-01,2
2016-03-12,95.15,2016-01-01,2
2016-03-13,95.15,2016-01-01,2
2016-03-14,95.15,2016-01-01,2
2016-03-15,95.15,2016-01-01,2
2016-03-16,95.15,2016-01-01,2
2016-03-17,95.15,2016-01-01,2
2016-03-18,95.15,2016-01-01,2
2016-03-19,95.15,2016-01-01,2
2016-03-20,95.15,2016-01-01,2
2016-03-21,95.15,2016-01-01,2
2016-03-22,95.15,2016-01-01,2
2016-03-23,95.15,2016-01-01,2
2016-03-24,95.15,2016-01-01,2
2016-03-25,95.15,2016-01-01,2
2016-03-26,95.15,2016-01-01,2
2016-03-27,95.15,2016-01-01,2
2016-03-28,95.15,2016-01-01,2
2016-03-29,95.5,2016-01-01,3
2016-03-30,95.5,2016-01-01,3
2016-03-31,95.5,2016-01-01,3
2016-04-01,96.2,2016-04-01,0
2016-04-02,96.2,2016-04-01,0
2016-04-03,96.2,2016-04-01,0
2016-04-04,96.2,2016-04-01,0
2016-04-05,96.2,2016-04-01,0
2016-04-06,96.2,2016-04-01,0
2016-04-07,96.2,2016-04-01,0
2016-04-08,96.2,2016-04-01,0
2016-04-09,96.2,2016-04-01,0
2016-04-10,96.2,2016-04-01,0
2016-04-11,96.2,2016-04-01,0
2016-04-12,96.2,2016-04-01,0
2016-04-13,96.2,2016-04-01,0
2016-04-14,96.2,2016-04-01,0
2016-04-15,96.2,2016-04-01,0
2016-04-16,96.2,2016-04-01,0
2016-04-17,96.2,2016-04-01,0
2016-04-18,96.2,2016-04-01,0
2016-04-19,96.2,2016-04-01,0
2016-04-20,96.2,2016-04-01,0
2016-04-21,96.2,2016-04-01,0
2016-04-22,96.2,2016-04-01,0
2016-04-23,96.2,2016-04-01,0
2016-04-24,96.2,2016-04-01,0
2016-04-25,96.2,2016-04-01,0
2016-04-26,94.2,2016-04-01,1
2016-04-27,94.2,2016-04-01,1
2016-04-28,94.2,2016-04-01,1
2016-04-29,94.2,2016-04-01,1
2016-04-30,94.2,2016-04-01,1
2016-05-01,94.2,2016-04-01,1
2016-05-02,94.2,2016-04-01,1
2016-05-03,94.2,2016-04-01,1
2016-05-04,94.2,2016-04-01,1
2016-05-05,94.2,2016-04-01,1
2016-05-06,94.2,2016-04-01,1
2016-05-07,94.2,2016-04-01,1
2016-05-08,94.2,2016-04-01,1
2016-05-09,94.2,2016-04-01,1
2016-05-10,94.2,2016-04-01,1
2016-05-11,94.2,2016-04-01,1
2016-05-12,94.2,2016-04-01,1
2016-05-13,94.2,2016-04-01,1
2016-05-14,94.2,2016-04-01,1
2016-05-15,94.2,2016-04-01,1
2016-05-16,94.2,2016-04-01,1
2016-05-17,94.2,2016-04-01,1
2016-05-18,94.2,2016-04-01,1
2016-05-19,94.2,2016-04-01,1
2016-05-20,94.2,2016-04-01,1
2016-05-21,94.2,2016-04-01,1
2016-05-22,94.2,2016-04-01,1
2016-05-23,94.2,2016-04-01,1
2016-05-24,94.2,2016-04-01,1
2016-05-25,94.2,2016-04-01,1
2016-05-26,94.2,2016-04-01,1
2016-05-27,94.2,2016-04-01,1
2016-05-28,94.2,2016-04-01,1
2016-05-29,94.2,2016-04-01,1
2016-05-30,94.2,2016-04-01,1
2016-05-31,93.4,2016-04-01,2
2016-06-01,93.4,2016-04-01,2
2016-06-02,93.4,2016-04-01,2
2016-06-03,93.4,2016-04-01,2
2016-06-04,93.4,2016-04-01,2
2016-06-05,93.4,2016-04-01,2
2016-06-06,93.4,2016-04-01,2
2016-06-07,93.4,2016-04-01,2
2016-06-08,93.4,2016-04-01,2
2016-06-09,93.4,2016-04-01,2
2016-06-10,93.4,2016-04-01,2
2016-06-11,93.4,2016-04-01,2
2016-06-12,93.4,2016-04-01,2
2016-06-13,93.4,2016-04-01,2
2016-06-14,93.4,2016-04-01,2
2016-06-15,93.4,2016-04-01,2
2016-06-16,93.4,2016-04-01,2
2016-06-17,93.4,2016-04-01,2
2016-06-18,93.4,2016-04-01,2
2016-06-19,93.4,2016-04-01,2
2016-06-20,93.4,2016-04-01,2
2016-06-21,93.4,2016-04-01,2
2016-06-22,93.4,2016-04-01,2
2016-06-23,93.4,2016-04-01,2
2016-06-24,93.4,2016-04-01,2
2016-06-25,93.4,2016-04-01,2
2016-06-26,93.4,2016-04-01,2
2016-06-27,93.4,2016-04-01,2
2016-06-28,94.9333333333333,2016-04-01,3
2016-06-29,94.9333333333333,2016-04-01,3
2016-06-30,94.9333333333333,2016-04-01,3
2016-07-01,98,2016-07-01,0
2016-07-02,98,2016-07-01,0
2016-07-03,98,2016-07-01,0
2016-07-04,98,2016-07-01,0
