"day","quarter","pmi","pmi_available","News Sentiment","doq","gdp_gr"
2011-04-06,2011-04-01,61.2,0,-0.130389019846916,6,0.674303746866656
2011-04-07,2011-04-01,61.2,0,-0.117590300738811,7,0.674303746866656
2011-04-08,2011-04-01,61.2,0,-0.124290488660336,8,0.674303746866656
2011-04-09,2011-04-01,61.2,0,-0.133859068155289,9,0.674303746866656
2011-04-10,2011-04-01,61.2,0,-0.13062696158886,10,0.674303746866656
2011-04-11,2011-04-01,61.2,0,-0.121701464056969,11,0.674303746866656
2011-04-12,2011-04-01,61.2,0,-0.133119583129883,12,0.674303746866656
2011-04-13,2011-04-01,61.2,0,-0.134442433714867,13,0.674303746866656
2011-04-14,2011-04-01,61.2,0,-0.143662333488464,14,0.674303746866656
2011-04-15,2011-04-01,61.2,0,-0.158411219716072,15,0.674303746866656
2011-04-16,2011-04-01,61.2,0,-0.154346510767937,16,0.674303746866656
2011-04-17,2011-04-01,61.2,0,-0.14420422911644,17,0.674303746866656
2011-04-18,2011-04-01,61.2,0,-0.149712011218071,18,0.674303746866656
2011-04-19,2011-04-01,61.2,0,-0.16741968691349,19,0.674303746866656
2011-04-20,2011-04-01,61.2,0,-0.159279152750969,20,0.674303746866656
2011-04-21,2011-04-01,61.2,0,-0.144332751631737,21,0.674303746866656
2011-04-22,2011-04-01,61.2,0,-0.139914765954018,22,0.674303746866656
2011-04-23,2011-04-01,61.2,0,-0.145538538694382,23,0.674303746866656
2011-04-24,2011-04-01,61.2,0,-0.111078694462776,24,0.674303746866656
2011-04-25,2011-04-01,61.2,0,-0.105164282023907,25,0.674303746866656
2011-04-26,2011-04-01,61.2,0,-0.0982055217027664,26,0.674303746866656
2011-04-27,2011-04-01,61.2,0,-0.0979451537132263,27,0.674303746866656
2011-04-28,2011-04-01,61.2,0,-0.0869876891374588,28,0.674303746866656
2011-04-29,2011-04-01,61.2,0,-0.0850012376904488,29,0.674303746866656
2011-04-30,2011-04-01,61.2,0,-0.068718895316124,30,0.674303746866656
2011-05-01,2011-04-01,61.2,0,-0.0509520396590233,31,0.674303746866656
2011-05-02,2011-04-01,60.4,1,-0.0308546517044306,32,0.674303746866656
2011-05-03,2011-04-01,60.4,1,-0.0369780585169792,33,0.674303746866656
2011-05-04,2011-04-01,60.4,1,-0.0518084578216076,34,0.674303746866656
2011-05-05,2011-04-01,60.4,1,-0.0619577318429947,35,0.674303746866656
2011-05-06,2011-04-01,60.4,1,-0.0864946767687798,36,0.674303746866656
2011-05-07,2011-04-01,60.4,1,-0.101895518600941,37,0.674303746866656
2011-05-08,2011-04-01,60.4,1,-0.0921305567026138,38,0.674303746866656
2011-05-09,2011-04-01,60.4,1,-0.0829678848385811,39,0.674303746866656
2011-05-10,2011-04-01,60.4,1,-0.0962431058287621,40,0.674303746866656
2011-05-11,2011-04-01,60.4,1,-0.0922253727912903,41,0.674303746866656
2011-05-12,2011-04-01,60.4,1,-0.107899703085423,42,0.674303746866656
2011-05-13,2011-04-01,60.4,1,-0.104641787707806,43,0.674303746866656
2011-05-14,2011-04-01,60.4,1,-0.105668872594833,44,0.674303746866656
2011-05-15,2011-04-01,60.4,1,-0.130126163363457,45,0.674303746866656
2011-05-16,2011-04-01,60.4,1,-0.142092511057854,46,0.674303746866656
2011-05-17,2011-04-01,60.4,1,-0.131414085626602,47,0.674303746866656
2011-05-18,2011-04-01,60.4,1,-0.139330714941025,48,0.674303746866656
2011-05-19,2011-04-01,60.4,1,-0.15101683139801,49,0.674303746866656
2011-05-20,2011-04-01,60.4,1,-0.164383485913277,50,0.674303746866656
2011-05-21,2011-04-01,60.4,1,-0.183243483304977,51,0.674303746866656
2011-05-22,2011-04-01,60.4,1,-0.165068417787552,52,0.674303746866656
2011-05-23,2011-04-01,60.4,1,-0.177524209022522,53,0.674303746866656
2011-05-24,2011-04-01,60.4,1,-0.202438473701477,54,0.674303746866656
2011-05-25,2011-04-01,60.4,1,-0.211565867066383,55,0.674303746866656
2011-05-26,2011-04-01,60.4,1,-0.196170419454575,56,0.674303746866656
2011-05-27,2011-04-01,60.4,1,-0.208446845412254,57,0.674303746866656
2011-05-28,2011-04-01,60.4,1,-0.211121201515198,58,0.674303746866656
2011-05-29,2011-04-01,60.4,1,-0.194554343819618,59,0.674303746866656
2011-05-30,2011-04-01,60.4,1,-0.195388957858086,60,0.674303746866656
2011-05-31,2011-04-01,60.4,1,-0.182935521006584,61,0.674303746866656
2011-06-01,2011-04-01,56.95,2,-0.188964441418648,62,0.674303746866656
2011-06-02,2011-04-01,56.95,2,-0.18669992685318,63,0.674303746866656
2011-06-03,2011-04-01,56.95,2,-0.192194432020187,64,0.674303746866656
2011-06-04,2011-04-01,56.95,2,-0.19976469874382,65,0.674303746866656
2011-06-05,2011-04-01,56.95,2,-0.213422417640686,66,0.674303746866656
2011-06-06,2011-04-01,56.95,2,-0.217006415128708,67,0.674303746866656
2011-06-07,2011-04-01,56.95,2,-0.211339622735977,68,0.674303746866656
2011-06-08,2011-04-01,56.95,2,-0.212292671203613,69,0.674303746866656
2011-06-09,2011-04-01,56.95,2,-0.200173273682594,70,0.674303746866656
2011-06-10,2011-04-01,56.95,2,-0.214229837059975,71,0.674303746866656
2011-06-11,2011-04-01,56.95,2,-0.223104283213615,72,0.674303746866656
2011-06-12,2011-04-01,56.95,2,-0.218125149607658,73,0.674303746866656
2011-06-13,2011-04-01,56.95,2,-0.197120562195778,74,0.674303746866656
2011-06-14,2011-04-01,56.95,2,-0.208052441477776,75,0.674303746866656
2011-06-15,2011-04-01,56.95,2,-0.210629418492317,76,0.674303746866656
2011-06-16,2011-04-01,56.95,2,-0.226509779691696,77,0.674303746866656
2011-06-17,2011-04-01,56.95,2,-0.230042323470116,78,0.674303746866656
2011-06-18,2011-04-01,56.95,2,-0.232024848461151,79,0.674303746866656
2011-06-19,2011-04-01,56.95,2,-0.23750826716423,80,0.674303746866656
2011-06-20,2011-04-01,56.95,2,-0.24305622279644,81,0.674303746866656
2011-06-21,2011-04-01,56.95,2,-0.260356038808823,82,0.674303746866656
2011-06-22,2011-04-01,56.95,2,-0.26374688744545,83,0.674303746866656
2011-06-23,2011-04-01,56.95,2,-0.261726707220078,84,0.674303746866656
2011-06-24,2011-04-01,56.95,2,-0.267899513244629,85,0.674303746866656
2011-06-25,2011-04-01,56.95,2,-0.259014159440994,86,0.674303746866656
2011-06-26,2011-04-01,56.95,2,-0.249244257807732,87,0.674303746866656
2011-06-27,2011-04-01,56.95,2,-0.249761000275612,88,0.674303746866656
2011-06-28,2011-04-01,56.95,2,-0.246815368533134,89,0.674303746866656
2011-06-29,2011-04-01,56.95,2,-0.249278679490089,90,0.674303746866656
2011-06-30,2011-04-01,56.95,2,-0.249163061380386,91,0.674303746866656
2011-07-01,2011-07-01,55.3,0,-0.264959126710892,1,-0.0223152255784953
2011-07-02,2011-07-01,55.3,0,-0.264530301094055,2,-0.0223152255784953
2011-07-03,2011-07-01,55.3,0,-0.26196500658989,3,-0.0223152255784953
2011-07-04,2011-07-01,55.3,0,-0.281488388776779,4,-0.0223152255784953
2011-07-05,2011-07-01,55.3,0,-0.29470506310463,5,-0.0223152255784953
2011-07-06,2011-07-01,55.3,0,-0.293622344732285,6,-0.0223152255784953
2011-07-07,2011-07-01,55.3,0,-0.299867480993271,7,-0.0223152255784953
2011-07-08,2011-07-01,55.3,0,-0.291691899299622,8,-0.0223152255784953
2011-07-09,2011-07-01,55.3,0,-0.306286156177521,9,-0.0223152255784953
2011-07-10,2011-07-01,55.3,0,-0.290966540575027,10,-0.0223152255784953
2011-07-11,2011-07-01,55.3,0,-0.282190978527069,11,-0.0223152255784953
2011-07-12,2011-07-01,55.3,0,-0.295493721961975,12,-0.0223152255784953
2011-07-13,2011-07-01,55.3,0,-0.304957002401352,13,-0.0223152255784953
2011-07-14,2011-07-01,55.3,0,-0.317605137825012,14,-0.0223152255784953
2011-07-15,2011-07-01,55.3,0,-0.342182219028473,15,-0.0223152255784953
2011-07-16,2011-07-01,55.3,0,-0.345124751329422,16,-0.0223152255784953
2011-07-17,2011-07-01,55.3,0,-0.331061393022537,17,-0.0223152255784953
2011-07-18,2011-07-01,55.3,0,-0.347312957048416,18,-0.0223152255784953
2011-07-19,2011-07-01,55.3,0,-0.385606855154037,19,-0.0223152255784953
2011-07-20,2011-07-01,55.3,0,-0.367753505706787,20,-0.0223152255784953
2011-07-21,2011-07-01,55.3,0,-0.360582619905472,21,-0.0223152255784953
2011-07-22,2011-07-01,55.3,0,-0.371610760688782,22,-0.0223152255784953
2011-07-23,2011-07-01,55.3,0,-0.396292060613632,23,-0.0223152255784953
2011-07-24,2011-07-01,55.3,0,-0.366762012243271,24,-0.0223152255784953
2011-07-25,2011-07-01,55.3,0,-0.386216104030609,25,-0.0223152255784953
2011-07-26,2011-07-01,55.3,0,-0.413699418306351,26,-0.0223152255784953
2011-07-27,2011-07-01,55.3,0,-0.42108029127121,27,-0.0223152255784953
2011-07-28,2011-07-01,55.3,0,-0.426000535488129,28,-0.0223152255784953
2011-07-29,2011-07-01,55.3,0,-0.434479951858521,29,-0.0223152255784953
2011-07-30,2011-07-01,55.3,0,-0.45138019323349,30,-0.0223152255784953
2011-07-31,2011-07-01,55.3,0,-0.434449255466461,31,-0.0223152255784953
2011-08-01,2011-07-01,50.9,1,-0.434914320707321,32,-0.0223152255784953
2011-08-02,2011-07-01,50.9,1,-0.43812021613121,33,-0.0223152255784953
2011-08-03,2011-07-01,50.9,1,-0.448046028614044,34,-0.0223152255784953
2011-08-04,2011-07-01,50.9,1,-0.437186986207962,35,-0.0223152255784953
2011-08-05,2011-07-01,50.9,1,-0.445655763149261,36,-0.0223152255784953
2011-08-06,2011-07-01,50.9,1,-0.459045946598053,37,-0.0223152255784953
2011-08-07,2011-07-01,50.9,1,-0.442027986049652,38,-0.0223152255784953
2011-08-08,2011-07-01,50.9,1,-0.471404373645782,39,-0.0223152255784953
2011-08-09,2011-07-01,50.9,1,-0.488819569349289,40,-0.0223152255784953
2011-08-10,2011-07-01,50.9,1,-0.47689163684845,41,-0.0223152255784953
2011-08-11,2011-07-01,50.9,1,-0.465227395296097,42,-0.0223152255784953
2011-08-12,2011-07-01,50.9,1,-0.471783757209778,43,-0.0223152255784953
2011-08-13,2011-07-01,50.9,1,-0.475098818540573,44,-0.0223152255784953
2011-08-14,2011-07-01,50.9,1,-0.438347309827805,45,-0.0223152255784953
2011-08-15,2011-07-01,50.9,1,-0.416230440139771,46,-0.0223152255784953
2011-08-16,2011-07-01,50.9,1,-0.407200753688812,47,-0.0223152255784953
2011-08-17,2011-07-01,50.9,1,-0.393839448690414,48,-0.0223152255784953
2011-08-18,2011-07-01,50.9,1,-0.378364861011505,49,-0.0223152255784953
2011-08-19,2011-07-01,50.9,1,-0.379355370998383,50,-0.0223152255784953
2011-08-20,2011-07-01,50.9,1,-0.381088733673096,51,-0.0223152255784953
2011-08-21,2011-07-01,50.9,1,-0.352472722530365,52,-0.0223152255784953
2011-08-22,2011-07-01,50.9,1,-0.33743017911911,53,-0.0223152255784953
2011-08-23,2011-07-01,50.9,1,-0.349319905042648,54,-0.0223152255784953
2011-08-24,2011-07-01,50.9,1,-0.355210930109024,55,-0.0223152255784953
2011-08-25,2011-07-01,50.9,1,-0.354239255189896,56,-0.0223152255784953
2011-08-26,2011-07-01,50.9,1,-0.349571973085403,57,-0.0223152255784953
2011-08-27,2011-07-01,50.9,1,-0.333774417638779,58,-0.0223152255784953
2011-08-28,2011-07-01,50.9,1,-0.30569863319397,59,-0.0223152255784953
2011-08-29,2011-07-01,50.9,1,-0.29499015212059,60,-0.0223152255784953
2011-08-30,2011-07-01,50.9,1,-0.270262509584427,61,-0.0223152255784953
2011-08-31,2011-07-01,50.9,1,-0.273909777402878,62,-0.0223152255784953
2011-09-01,2011-07-01,50.75,2,-0.27783527970314,63,-0.0223152255784953
2011-09-02,2011-07-01,50.75,2,-0.283221572637558,64,-0.0223152255784953
2011-09-03,2011-07-01,50.75,2,-0.308862745761871,65,-0.0223152255784953
2011-09-04,2011-07-01,50.75,2,-0.30687889456749,66,-0.0223152255784953
2011-09-05,2011-07-01,50.75,2,-0.297528028488159,67,-0.0223152255784953
2011-09-06,2011-07-01,50.75,2,-0.313704758882523,68,-0.0223152255784953
2011-09-07,2011-07-01,50.75,2,-0.312272906303406,69,-0.0223152255784953
2011-09-08,2011-07-01,50.75,2,-0.300027787685394,70,-0.0223152255784953
2011-09-09,2011-07-01,50.75,2,-0.288964956998825,71,-0.0223152255784953
2011-09-10,2011-07-01,50.75,2,-0.298697859048843,72,-0.0223152255784953
2011-09-11,2011-07-01,50.75,2,-0.282810240983963,73,-0.0223152255784953
2011-09-12,2011-07-01,50.75,2,-0.28289869427681,74,-0.0223152255784953
2011-09-13,2011-07-01,50.75,2,-0.290962666273117,75,-0.0223152255784953
2011-09-14,2011-07-01,50.75,2,-0.291248798370361,76,-0.0223152255784953
2011-09-15,2011-07-01,50.75,2,-0.309908837080002,77,-0.0223152255784953
2011-09-16,2011-07-01,50.75,2,-0.325684666633606,78,-0.0223152255784953
2011-09-17,2011-07-01,50.75,2,-0.332592904567719,79,-0.0223152255784953
2011-09-18,2011-07-01,50.75,2,-0.31553316116333,80,-0.0223152255784953
2011-09-19,2011-07-01,50.75,2,-0.320374459028244,81,-0.0223152255784953
2011-09-20,2011-07-01,50.75,2,-0.311895310878754,82,-0.0223152255784953
2011-09-21,2011-07-01,50.75,2,-0.318960577249527,83,-0.0223152255784953
2011-09-22,2011-07-01,50.75,2,-0.315556168556213,84,-0.0223152255784953
2011-09-23,2011-07-01,50.75,2,-0.327386081218719,85,-0.0223152255784953
2011-09-24,2011-07-01,50.75,2,-0.324588716030121,86,-0.0223152255784953
2011-09-25,2011-07-01,50.75,2,-0.311653465032578,87,-0.0223152255784953
2011-09-26,2011-07-01,50.75,2,-0.32098126411438,88,-0.0223152255784953
2011-09-27,2011-07-01,50.75,2,-0.322412222623825,89,-0.0223152255784953
2011-09-28,2011-07-01,50.75,2,-0.308029443025589,90,-0.0223152255784953
2011-09-29,2011-07-01,50.75,2,-0.299397140741348,91,-0.0223152255784953
2011-09-30,2011-07-01,50.75,2,-0.301199853420258,92,-0.0223152255784953
2011-10-01,2011-10-01,51.6,0,-0.302853882312775,1,1.11678968114646
2011-10-02,2011-10-01,51.6,0,-0.303839653730392,2,1.11678968114646
2011-10-03,2011-10-01,51.6,0,-0.300204217433929,3,1.11678968114646
2011-10-04,2011-10-01,51.6,0,-0.289412498474121,4,1.11678968114646
2011-10-05,2011-10-01,51.6,0,-0.289649844169617,5,1.11678968114646
2011-10-06,2011-10-01,51.6,0,-0.266595423221588,6,1.11678968114646
2011-10-07,2011-10-01,51.6,0,-0.26615634560585,7,1.11678968114646
2011-10-08,2011-10-01,51.6,0,-0.272852689027786,8,1.11678968114646
2011-10-09,2011-10-01,51.6,0,-0.268456012010574,9,1.11678968114646
2011-10-10,2011-10-01,51.6,0,-0.281589984893799,10,1.11678968114646
2011-10-11,2011-10-01,51.6,0,-0.273152440786362,11,1.11678968114646
2011-10-12,2011-10-01,51.6,0,-0.255936682224274,12,1.11678968114646
2011-10-13,2011-10-01,51.6,0,-0.236196994781494,13,1.11678968114646
2011-10-14,2011-10-01,51.6,0,-0.225711449980736,14,1.11678968114646
2011-10-15,2011-10-01,51.6,0,-0.208598792552948,15,1.11678968114646
2011-10-16,2011-10-01,51.6,0,-0.183075204491615,16,1.11678968114646
2011-10-17,2011-10-01,51.6,0,-0.177155241370201,17,1.11678968114646
2011-10-18,2011-10-01,51.6,0,-0.177393317222595,18,1.11678968114646
2011-10-19,2011-10-01,51.6,0,-0.176483124494553,19,1.11678968114646
2011-10-20,2011-10-01,51.6,0,-0.169033870100975,20,1.11678968114646
2011-10-21,2011-10-01,51.6,0,-0.166983291506767,21,1.11678968114646
2011-10-22,2011-10-01,51.6,0,-0.172312930226326,22,1.11678968114646
2011-10-23,2011-10-01,51.6,0,-0.166772425174713,23,1.11678968114646
2011-10-24,2011-10-01,51.6,0,-0.160400450229645,24,1.11678968114646
2011-10-25,2011-10-01,51.6,0,-0.144668847322464,25,1.11678968114646
2011-10-26,2011-10-01,51.6,0,-0.137488350272179,26,1.11678968114646
2011-10-27,2011-10-01,51.6,0,-0.132690191268921,27,1.11678968114646
2011-10-28,2011-10-01,51.6,0,-0.137459993362427,28,1.11678968114646
2011-10-29,2011-10-01,51.6,0,-0.12175877392292,29,1.11678968114646
2011-10-30,2011-10-01,51.6,0,-0.0923264846205711,30,1.11678968114646
2011-10-31,2011-10-01,51.6,0,-0.0994278788566589,31,1.11678968114646
2011-11-01,2011-10-01,50.8,1,-0.111051008105278,32,1.11678968114646
2011-11-02,2011-10-01,50.8,1,-0.121709331870079,33,1.11678968114646
2011-11-03,2011-10-01,50.8,1,-0.118119850754738,34,1.11678968114646
2011-11-04,2011-10-01,50.8,1,-0.128947928547859,35,1.11678968114646
2011-11-05,2011-10-01,50.8,1,-0.150293335318565,36,1.11678968114646
2011-11-06,2011-10-01,50.8,1,-0.147787839174271,37,1.11678968114646
2011-11-07,2011-10-01,50.8,1,-0.163704305887222,38,1.11678968114646
2011-11-08,2011-10-01,50.8,1,-0.157310411334038,39,1.11678968114646
2011-11-09,2011-10-01,50.8,1,-0.166547164320946,40,1.11678968114646
2011-11-10,2011-10-01,50.8,1,-0.193091958761215,41,1.11678968114646
2011-11-11,2011-10-01,50.8,1,-0.198161229491234,42,1.11678968114646
2011-11-12,2011-10-01,50.8,1,-0.200325801968575,43,1.11678968114646
2011-11-13,2011-10-01,50.8,1,-0.175213024020195,44,1.11678968114646
2011-11-14,2011-10-01,50.8,1,-0.169334083795547,45,1.11678968114646
2011-11-15,2011-10-01,50.8,1,-0.179875686764717,46,1.11678968114646
2011-11-16,2011-10-01,50.8,1,-0.162186995148659,47,1.11678968114646
2011-11-17,2011-10-01,50.8,1,-0.176037967205048,48,1.11678968114646
2011-11-18,2011-10-01,50.8,1,-0.170729666948318,49,1.11678968114646
2011-11-19,2011-10-01,50.8,1,-0.17440128326416,50,1.11678968114646
2011-11-20,2011-10-01,50.8,1,-0.179129704833031,51,1.11678968114646
2011-11-21,2011-10-01,50.8,1,-0.182360619306564,52,1.11678968114646
2011-11-22,2011-10-01,50.8,1,-0.206423386931419,53,1.11678968114646
2011-11-23,2011-10-01,50.8,1,-0.20780748128891,54,1.11678968114646
2011-11-24,2011-10-01,50.8,1,-0.218309864401817,55,1.11678968114646
2011-11-25,2011-10-01,50.8,1,-0.229738473892212,56,1.11678968114646
2011-11-26,2011-10-01,50.8,1,-0.232307359576225,57,1.11678968114646
2011-11-27,2011-10-01,50.8,1,-0.217806175351143,58,1.11678968114646
2011-11-28,2011-10-01,50.8,1,-0.217609316110611,59,1.11678968114646
2011-11-29,2011-10-01,50.8,1,-0.238193213939667,60,1.11678968114646
2011-11-30,2011-10-01,50.8,1,-0.244864702224731,61,1.11678968114646
2011-12-01,2011-10-01,51.75,2,-0.257296979427338,62,1.11678968114646
2011-12-02,2011-10-01,51.75,2,-0.26725697517395,63,1.11678968114646
2011-12-03,2011-10-01,51.75,2,-0.282848238945007,64,1.11678968114646
2011-12-04,2011-10-01,51.75,2,-0.274831414222717,65,1.11678968114646
2011-12-05,2011-10-01,51.75,2,-0.254041224718094,66,1.11678968114646
2011-12-06,2011-10-01,51.75,2,-0.264774590730667,67,1.11678968114646
2011-12-07,2011-10-01,51.75,2,-0.270283162593842,68,1.11678968114646
2011-12-08,2011-10-01,51.75,2,-0.273033410310745,69,1.11678968114646
2011-12-09,2011-10-01,51.75,2,-0.283655405044556,70,1.11678968114646
2011-12-10,2011-10-01,51.75,2,-0.282365053892136,71,1.11678968114646
2011-12-11,2011-10-01,51.75,2,-0.277238041162491,72,1.11678968114646
2011-12-12,2011-10-01,51.75,2,-0.28997015953064,73,1.11678968114646
2011-12-13,2011-10-01,51.75,2,-0.295578271150589,74,1.11678968114646
2011-12-14,2011-10-01,51.75,2,-0.298972100019455,75,1.11678968114646
2011-12-15,2011-10-01,51.75,2,-0.316646695137024,76,1.11678968114646
2011-12-16,2011-10-01,51.75,2,-0.3102767765522,77,1.11678968114646
2011-12-17,2011-10-01,51.75,2,-0.323965519666672,78,1.11678968114646
2011-12-18,2011-10-01,51.75,2,-0.325487524271011,79,1.11678968114646
2011-12-19,2011-10-01,51.75,2,-0.293422251939774,80,1.11678968114646
2011-12-20,2011-10-01,51.75,2,-0.307891607284546,81,1.11678968114646
2011-12-21,2011-10-01,51.75,2,-0.305650621652603,82,1.11678968114646
2011-12-22,2011-10-01,51.75,2,-0.314760655164719,83,1.11678968114646
2011-12-23,2011-10-01,51.75,2,-0.328603297472,84,1.11678968114646
2011-12-24,2011-10-01,51.75,2,-0.296327888965607,85,1.11678968114646
2011-12-25,2011-10-01,51.75,2,-0.298550814390182,86,1.11678968114646
2011-12-26,2011-10-01,51.75,2,-0.302050709724426,87,1.11678968114646
2011-12-27,2011-10-01,51.75,2,-0.310239434242249,88,1.11678968114646
2011-12-28,2011-10-01,51.75,2,-0.294833809137344,89,1.11678968114646
2011-12-29,2011-10-01,51.75,2,-0.301713049411774,90,1.11678968114646
2011-12-30,2011-10-01,51.75,2,-0.318989843130112,91,1.11678968114646
2011-12-31,2011-10-01,51.75,2,-0.327611714601517,92,1.11678968114646
2012-01-01,2012-01-01,53.9,0,-0.304754942655563,1,0.835094181879015
2012-01-02,2012-01-01,53.9,0,-0.290216892957687,2,0.835094181879015
2012-01-03,2012-01-01,53.9,0,-0.315096497535706,3,0.835094181879015
2012-01-04,2012-01-01,53.9,0,-0.289671450853348,4,0.835094181879015
2012-01-05,2012-01-01,53.9,0,-0.27102267742157,5,0.835094181879015
2012-01-06,2012-01-01,53.9,0,-0.256220102310181,6,0.835094181879015
2012-01-07,2012-01-01,53.9,0,-0.259801656007767,7,0.835094181879015
2012-01-08,2012-01-01,53.9,0,-0.235098302364349,8,0.835094181879015
2012-01-09,2012-01-01,53.9,0,-0.211205706000328,9,0.835094181879015
2012-01-10,2012-01-01,53.9,0,-0.211658671498299,10,0.835094181879015
2012-01-11,2012-01-01,53.9,0,-0.196107432246208,11,0.835094181879015
2012-01-12,2012-01-01,53.9,0,-0.194590359926224,12,0.835094181879015
2012-01-13,2012-01-01,53.9,0,-0.210593104362488,13,0.835094181879015
2012-01-14,2012-01-01,53.9,0,-0.247750490903854,14,0.835094181879015
2012-01-15,2012-01-01,53.9,0,-0.224759683012962,15,0.835094181879015
2012-01-16,2012-01-01,53.9,0,-0.22473606467247,16,0.835094181879015
2012-01-17,2012-01-01,53.9,0,-0.222618922591209,17,0.835094181879015
2012-01-18,2012-01-01,53.9,0,-0.208692282438278,18,0.835094181879015
2012-01-19,2012-01-01,53.9,0,-0.205431193113327,19,0.835094181879015
2012-01-20,2012-01-01,53.9,0,-0.18635755777359,20,0.835094181879015
2012-01-21,2012-01-01,53.9,0,-0.178988739848137,21,0.835094181879015
2012-01-22,2012-01-01,53.9,0,-0.180536523461342,22,0.835094181879015
2012-01-23,2012-01-01,53.9,0,-0.189786896109581,23,0.835094181879015
2012-01-24,2012-01-01,53.9,0,-0.172834202647209,24,0.835094181879015
2012-01-25,2012-01-01,53.9,0,-0.16779088973999,25,0.835094181879015
2012-01-26,2012-01-01,53.9,0,-0.147431030869484,26,0.835094181879015
2012-01-27,2012-01-01,53.9,0,-0.134511366486549,27,0.835094181879015
2012-01-28,2012-01-01,53.9,0,-0.110067941248417,28,0.835094181879015
2012-01-29,2012-01-01,53.9,0,-0.0915372148156166,29,0.835094181879015
2012-01-30,2012-01-01,53.9,0,-0.0904575437307358,30,0.835094181879015
2012-01-31,2012-01-01,53.9,0,-0.0767863690853119,31,0.835094181879015
2012-02-01,2012-01-01,54.1,1,-0.0811397880315781,32,0.835094181879015
2012-02-02,2012-01-01,54.1,1,-0.0842955335974693,33,0.835094181879015
2012-02-03,2012-01-01,54.1,1,-0.0857485756278038,34,0.835094181879015
2012-02-04,2012-01-01,54.1,1,-0.0715679526329041,35,0.835094181879015
2012-02-05,2012-01-01,54.1,1,-0.0516072623431683,36,0.835094181879015
2012-02-06,2012-01-01,54.1,1,-0.0387296639382839,37,0.835094181879015
2012-02-07,2012-01-01,54.1,1,-0.0687927156686783,38,0.835094181879015
2012-02-08,2012-01-01,54.1,1,-0.0872417613863945,39,0.835094181879015
2012-02-09,2012-01-01,54.1,1,-0.100154750049114,40,0.835094181879015
2012-02-10,2012-01-01,54.1,1,-0.117164596915245,41,0.835094181879015
2012-02-11,2012-01-01,54.1,1,-0.123802453279495,42,0.835094181879015
2012-02-12,2012-01-01,54.1,1,-0.107875742018223,43,0.835094181879015
2012-02-13,2012-01-01,54.1,1,-0.0974522829055786,44,0.835094181879015
2012-02-14,2012-01-01,54.1,1,-0.0999905169010162,45,0.835094181879015
2012-02-15,2012-01-01,54.1,1,-0.0956880673766136,46,0.835094181879015
2012-02-16,2012-01-01,54.1,1,-0.103961087763309,47,0.835094181879015
2012-02-17,2012-01-01,54.1,1,-0.11081038415432,48,0.835094181879015
2012-02-18,2012-01-01,54.1,1,-0.106358848512173,49,0.835094181879015
2012-02-19,2012-01-01,54.1,1,-0.0928633958101273,50,0.835094181879015
2012-02-20,2012-01-01,54.1,1,-0.0981013104319572,51,0.835094181879015
2012-02-21,2012-01-01,54.1,1,-0.107405230402946,52,0.835094181879015
2012-02-22,2012-01-01,54.1,1,-0.101264961063862,53,0.835094181879015
2012-02-23,2012-01-01,54.1,1,-0.0883607864379883,54,0.835094181879015
2012-02-24,2012-01-01,54.1,1,-0.0922501310706139,55,0.835094181879015
2012-02-25,2012-01-01,54.1,1,-0.0945335328578949,56,0.835094181879015
2012-02-26,2012-01-01,54.1,1,-0.0844062343239784,57,0.835094181879015
2012-02-27,2012-01-01,54.1,1,-0.0916406959295273,58,0.835094181879015
2012-02-28,2012-01-01,54.1,1,-0.0838607624173164,59,0.835094181879015
2012-02-29,2012-01-01,54.1,1,-0.0849628075957298,60,0.835094181879015
2012-03-01,2012-01-01,53.25,2,-0.0924768596887589,61,0.835094181879015
2012-03-02,2012-01-01,53.25,2,-0.0711535140872002,62,0.835094181879015
2012-03-03,2012-01-01,53.25,2,-0.0713136121630669,63,0.835094181879015
2012-03-04,2012-01-01,53.25,2,-0.0565895847976208,64,0.835094181879015
2012-03-05,2012-01-01,53.25,2,-0.0356970578432083,65,0.835094181879015
2012-03-06,2012-01-01,53.25,2,-0.0394272208213806,66,0.835094181879015
2012-03-07,2012-01-01,53.25,2,-0.040474209934473,67,0.835094181879015
2012-03-08,2012-01-01,53.25,2,-0.0332500115036964,68,0.835094181879015
2012-03-09,2012-01-01,53.25,2,-0.0412151515483856,69,0.835094181879015
2012-03-10,2012-01-01,53.25,2,-0.0276327226310968,70,0.835094181879015
2012-03-11,2012-01-01,53.25,2,-0.0245882216840982,71,0.835094181879015
2012-03-12,2012-01-01,53.25,2,-0.0277105756103992,72,0.835094181879015
2012-03-13,2012-01-01,53.25,2,-0.0436498150229454,73,0.835094181879015
2012-03-14,2012-01-01,53.25,2,-0.0313966982066631,74,0.835094181879015
2012-03-15,2012-01-01,53.25,2,-0.0143120912835002,75,0.835094181879015
2012-03-16,2012-01-01,53.25,2,-0.0137340938672423,76,0.835094181879015
2012-03-17,2012-01-01,53.25,2,-0.00873469654470682,77,0.835094181879015
2012-03-18,2012-01-01,53.25,2,-0.0030915648676455,78,0.835094181879015
2012-03-19,2012-01-01,53.25,2,0.00225175591185689,79,0.835094181879015
2012-03-20,2012-01-01,53.25,2,-0.00534716481342912,80,0.835094181879015
2012-03-21,2012-01-01,53.25,2,-0.0133874658495188,81,0.835094181879015
